State,District,Crop,Season,Area,Production,Yield
Rajasthan,Khairthal-Tijara,Wheat,Total,0.4,1.59,3969
Rajasthan,Khairthal-Tijara,Barley,Rabi,0.02,0.08,3711
Rajasthan,Khairthal-Tijara,Barley,Total,0.02,0.08,3711
Rajasthan,Khairthal-Tijara,Jowar,Kharif,0,0,811
Rajasthan,Khairthal-Tijara,Jowar,Total,0,0,811
Rajasthan,Khairthal-Tijara,Bajra,Kharif,0.83,2.4,2892
Rajasthan,Khairthal-Tijara,Bajra,Total,0.83,2.4,2892
Rajasthan,Khairthal-Tijara,Shree Anna /Nutri Cereals,Kharif,0.83,2.4,2891
Rajasthan,Khairthal-Tijara,Shree Anna /Nutri Cereals,Total,0.83,2.4,2891
Rajasthan,Khairthal-Tijara,Nutri/Coarse Cereals,Kharif,0.83,2.4,2891
Rajasthan,Khairthal-Tijara,Nutri/Coarse Cereals,Rabi,0.02,0.08,3711
Rajasthan,Khairthal-Tijara,Nutri/Coarse Cereals,Total,0.85,2.48,2911
Rajasthan,Khairthal-Tijara,Cereals,Kharif,0.83,2.4,2891
Rajasthan,Khairthal-Tijara,Cereals,Rabi,0.42,1.67,3956
Rajasthan,Khairthal-Tijara,Cereals,Total,1.25,4.07,3250
Rajasthan,Khairthal-Tijara,Tur,Kharif,0,0,578
Rajasthan,Khairthal-Tijara,Tur,Total,0,0,578
Rajasthan,Khairthal-Tijara,Gram,Rabi,0.02,0.02,1236
Rajasthan,Khairthal-Tijara,Gram,Total,0.02,0.02,1236
Rajasthan,Khairthal-Tijara,Other Pulses,Rabi,0,0,3007
Rajasthan,Khairthal-Tijara,Other Pulses,Total,0,0,3007
Rajasthan,Khairthal-Tijara,Total Pulses,Total,0.02,0.02,1262
Rajasthan,Khairthal-Tijara,Total Food Grains,Kharif,0.83,2.4,2890
Rajasthan,Khairthal-Tijara,Total Food Grains,Rabi,0.44,1.69,3853
Rajasthan,Khairthal-Tijara,Total Food Grains,Total,1.27,4.09,3222
Rajasthan,Kota,Rice,Kharif,0.54,1.39,2566
Rajasthan,Kota,Rice,Total,0.54,1.39,2566
Rajasthan,Kota,Wheat,Rabi,1.31,4.91,3749
Rajasthan,Kota,Wheat,Total,1.31,4.91,3749
Rajasthan,Kota,Maize,Kharif,0.02,0.06,2552
Rajasthan,Kota,Maize,Total,0.02,0.06,2552
Rajasthan,Kota,Barley,Rabi,0,0.01,3711
Rajasthan,Kota,Barley,Total,0,0.01,3711
Rajasthan,Kota,Jowar,Kharif,0,0,811
Rajasthan,Kota,Jowar,Total,0,0,811
Rajasthan,Kota,Bajra,Kharif,0,0,1144
Rajasthan,Kota,Bajra,Total,0,0,1144
Rajasthan,Kota,Shree Anna /Nutri Cereals,Kharif,0,0,873
Rajasthan,Kota,Shree Anna /Nutri Cereals,Total,0,0,873
Rajasthan,Kota,Nutri/Coarse Cereals,Kharif,0.03,0.06,2243
Rajasthan,Kota,Nutri/Coarse Cereals,Rabi,0,0.01,3711
Rajasthan,Kota,Nutri/Coarse Cereals,Total,0.03,0.07,2386
Rajasthan,Kota,Cereals,Kharif,0.57,1.45,2551
Rajasthan,Kota,Cereals,Rabi,1.31,4.92,3749
Rajasthan,Kota,Cereals,Total,1.88,6.37,3387
Rajasthan,Kota,Tur,Kharif,0,0,800
Rajasthan,Kota,Tur,Total,0,0,800
Rajasthan,Kota,Gram,Rabi,0.41,0.63,1560
Rajasthan,Kota,Gram,Total,0.41,0.63,1560
Rajasthan,Kota,Urad,Kharif,0.2,0.06,282
Rajasthan,Kota,Urad,Summer,0,0,667
Rajasthan,Kota,Urad,Total,0.2,0.06,282
Rajasthan,Kota,Moong,Kharif,0,0,515
Rajasthan,Kota,Moong,Summer,0,0,692
Rajasthan,Kota,Moong,Total,0,0,651
Rajasthan,Kota,Lentil,Rabi,0,0,1070
Rajasthan,Kota,Lentil,Total,0,0,1070
Rajasthan,Kota,Other Pulses,Rabi,0,0,3020
Rajasthan,Kota,Other Pulses,Total,0,0,3020
Rajasthan,Kota,Total Pulses,Total,0.61,0.69,1138
Rajasthan,Kota,Total Food Grains,Kharif,0.77,1.51,1958
Rajasthan,Kota,Total Food Grains,Rabi,1.72,5.56,3232
Rajasthan,Kota,Total Food Grains,Summer,0,0,687
Rajasthan,Kota,Total Food Grains,Total,2.49,7.06,2838
Rajasthan,Kotputli-Behror,Wheat,Rabi,0.41,1.8,4366
Rajasthan,Kotputli-Behror,Wheat,Total,0.41,1.8,4366
Rajasthan,Kotputli-Behror,Maize,Kharif,0,0,2552
Rajasthan,Kotputli-Behror,Maize,Total,0,0,2552
Rajasthan,Kotputli-Behror,Barley,Rabi,0.03,0.12,3711
Rajasthan,Kotputli-Behror,Barley,Total,0.03,0.12,3711
Rajasthan,Kotputli-Behror,Jowar,Kharif,0,0,811
Rajasthan,Kotputli-Behror,Jowar,Total,0,0,811
Rajasthan,Kotputli-Behror,Bajra,Kharif,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Bajra,Total,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Shree Anna /Nutri Cereals,Kharif,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Shree Anna /Nutri Cereals,Total,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Nutri/Coarse Cereals,Kharif,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Nutri/Coarse Cereals,Rabi,0.03,0.12,3711
Rajasthan,Kotputli-Behror,Nutri/Coarse Cereals,Total,1.36,2.77,2027
Rajasthan,Kotputli-Behror,Cereals,Kharif,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Cereals,Rabi,0.44,1.92,4318
Rajasthan,Kotputli-Behror,Cereals,Total,1.78,4.56,2570
Rajasthan,Kotputli-Behror,Tur,Kharif,0,0,1201
Rajasthan,Kotputli-Behror,Tur,Total,0,0,1201
Rajasthan,Kotputli-Behror,Gram,Rabi,0.06,0.07,1236
Rajasthan,Kotputli-Behror,Gram,Total,0.06,0.07,1236
Rajasthan,Kotputli-Behror,Moong,Kharif,0,0,515
Rajasthan,Kotputli-Behror,Moong,Summer,0,0,1000
Rajasthan,Kotputli-Behror,Moong,Total,0,0,612
Rajasthan,Kotputli-Behror,Other Pulses,Rabi,0.02,0.04,2019
Rajasthan,Kotputli-Behror,Other Pulses,Total,0.02,0.04,2019
Rajasthan,Kotputli-Behror,Total Pulses,Total,0.08,0.11,1432
Rajasthan,Kotputli-Behror,Total Food Grains,Kharif,1.33,2.65,1987
Rajasthan,Kotputli-Behror,Total Food Grains,Rabi,0.52,2.03,3896
Rajasthan,Kotputli-Behror,Total Food Grains,Summer,0,0,1000
Rajasthan,Kotputli-Behror,Total Food Grains,Total,1.85,4.67,2523
Rajasthan,Nagaur,Wheat,Rabi,0.27,0.94,3559
Rajasthan,Nagaur,Wheat,Total,0.27,0.94,3559
Rajasthan,Nagaur,Maize,Kharif,0,0,2552
Rajasthan,Nagaur,Maize,Total,0,0,2552
Rajasthan,Nagaur,Barley,Rabi,0.01,0.05,3711
Rajasthan,Nagaur,Barley,Total,0.01,0.05,3711
Rajasthan,Nagaur,Jowar,Kharif,0.33,0.13,413
Rajasthan,Nagaur,Jowar,Total,0.33,0.13,413
Rajasthan,Nagaur,Bajra,Kharif,1.48,1.1,743
Rajasthan,Nagaur,Bajra,Total,1.48,1.1,743
Rajasthan,Nagaur,Shree Anna /Nutri Cereals,Kharif,1.8,1.23,683
Rajasthan,Nagaur,Shree Anna /Nutri Cereals,Total,1.8,1.23,683
Rajasthan,Nagaur,Nutri/Coarse Cereals,Kharif,1.8,1.23,684
Rajasthan,Nagaur,Nutri/Coarse Cereals,Rabi,0.01,0.05,3711
Rajasthan,Nagaur,Nutri/Coarse Cereals,Total,1.82,1.28,706
Rajasthan,Nagaur,Cereals,Kharif,1.8,1.23,684
Rajasthan,Nagaur,Cereals,Rabi,0.28,0.99,3566
Rajasthan,Nagaur,Cereals,Total,2.08,2.23,1070
Rajasthan,Nagaur,Gram,Rabi,0.48,0.56,1161
Rajasthan,Nagaur,Gram,Total,0.48,0.56,1161
Rajasthan,Nagaur,Moong,Kharif,4.05,2.06,509
Rajasthan,Nagaur,Moong,Total,4.05,2.06,509
Rajasthan,Nagaur,Lentil,Rabi,0,0,1070
Rajasthan,Nagaur,Lentil,Total,0,0,1070
Rajasthan,Nagaur,Other Pulses,Kharif,0.32,0.17,541
Rajasthan,Nagaur,Other Pulses,Rabi,0.01,0.04,4971
Rajasthan,Nagaur,Other Pulses,Total,0.33,0.21,649
Rajasthan,Nagaur,Total Pulses,Total,4.86,2.83,583
Rajasthan,Nagaur,Total Food Grains,Kharif,6.17,3.47,562
Rajasthan,Nagaur,Total Food Grains,Rabi,0.77,1.59,2074
Rajasthan,Nagaur,Total Food Grains,Total,6.94,5.06,729
Rajasthan,Pali,Wheat,Rabi,0.79,2.17,2753
Rajasthan,Pali,Wheat,Total,0.79,2.17,2753
Rajasthan,Pali,Maize,Kharif,0.09,0.13,1452
Rajasthan,Pali,Maize,Total,0.09,0.13,1452
Rajasthan,Pali,Barley,Rabi,0.06,0.22,3711
Rajasthan,Pali,Barley,Total,0.06,0.22,3711
Rajasthan,Pali,Jowar,Kharif,0.54,0.32,588
Rajasthan,Pali,Jowar,Total,0.54,0.32,588
Rajasthan,Pali,Bajra,Kharif,0.12,0.13,1144
Rajasthan,Pali,Bajra,Total,0.12,0.13,1144
Rajasthan,Pali,Shree Anna /Nutri Cereals,Kharif,0.66,0.45,687
Rajasthan,Pali,Shree Anna /Nutri Cereals,Total,0.66,0.45,687
Rajasthan,Pali,Nutri/Coarse Cereals,Kharif,0.75,0.59,781
Rajasthan,Pali,Nutri/Coarse Cereals,Rabi,0.06,0.22,3711
Rajasthan,Pali,Nutri/Coarse Cereals,Total,0.81,0.8,995
Rajasthan,Pali,Cereals,Kharif,0.75,0.59,781
Rajasthan,Pali,Cereals,Rabi,0.85,2.39,2819
Rajasthan,Pali,Cereals,Total,1.6,2.98,1863
Rajasthan,Pali,Tur,Kharif,0,,
Rajasthan,Pali,Tur,Total,0,,
Rajasthan,Pali,Gram,Rabi,1.1,1.07,973
Rajasthan,Pali,Gram,Total,1.1,1.07,973
Rajasthan,Pali,Urad,Kharif,0.01,0,365
Rajasthan,Pali,Urad,Total,0.01,0,365
Rajasthan,Pali,Moong,Kharif,1.82,0.56,307
Rajasthan,Pali,Moong,Summer,0,0,1000
Rajasthan,Pali,Moong,Total,1.82,0.56,307
Rajasthan,Pali,Other Pulses,Kharif,0,0,527
Rajasthan,Pali,Other Pulses,Total,0,0,527
Rajasthan,Pali,Total Pulses,Total,2.93,1.63,557
Rajasthan,Pali,Total Food Grains,Kharif,2.58,1.15,445
Rajasthan,Pali,Total Food Grains,Rabi,1.94,3.46,1778
Rajasthan,Pali,Total Food Grains,Summer,0,0,1000
Rajasthan,Pali,Total Food Grains,Total,4.52,4.61,1018
Rajasthan,Phalodi,Wheat,Rabi,0.25,0.89,3559
Rajasthan,Phalodi,Wheat,Total,0.25,0.89,3559
Rajasthan,Phalodi,Barley,Rabi,0,0.01,3711
Rajasthan,Phalodi,Barley,Total,0,0.01,3711
Rajasthan,Phalodi,Jowar,Kharif,0.01,0.01,811
Rajasthan,Phalodi,Jowar,Total,0.01,0.01,811
Rajasthan,Phalodi,Bajra,Kharif,1.59,1.03,647
Rajasthan,Phalodi,Bajra,Total,1.59,1.03,647
Rajasthan,Phalodi,Shree Anna /Nutri Cereals,Kharif,1.6,1.04,648
Rajasthan,Phalodi,Shree Anna /Nutri Cereals,Total,1.6,1.04,648
Rajasthan,Phalodi,Nutri/Coarse Cereals,Kharif,1.6,1.04,648
Rajasthan,Phalodi,Nutri/Coarse Cereals,Rabi,0,0.01,3711
Rajasthan,Phalodi,Nutri/Coarse Cereals,Total,1.6,1.04,651
Rajasthan,Phalodi,Cereals,Kharif,1.6,1.04,648
Rajasthan,Phalodi,Cereals,Rabi,0.25,0.89,3560
Rajasthan,Phalodi,Cereals,Total,1.85,1.93,1043
Rajasthan,Phalodi,Gram,Rabi,0.28,0.5,1800
Rajasthan,Phalodi,Gram,Total,0.28,0.5,1800
Rajasthan,Phalodi,Moong,Kharif,0.21,0.14,656
Rajasthan,Phalodi,Moong,Total,0.21,0.14,656
Rajasthan,Phalodi,Other Pulses,Kharif,0.35,0.16,449
Rajasthan,Phalodi,Other Pulses,Rabi,0,0,668
Rajasthan,Phalodi,Other Pulses,Total,0.35,0.16,449
Rajasthan,Phalodi,Total Pulses,Total,0.84,0.8,952
Rajasthan,Phalodi,Total Food Grains,Kharif,2.16,1.33,616
Rajasthan,Phalodi,Total Food Grains,Rabi,0.53,1.4,2632
Rajasthan,Phalodi,Total Food Grains,Total,2.69,2.73,1014
Rajasthan,Pratapgarh,Rice,Kharif,0,0.01,2593
Rajasthan,Pratapgarh,Rice,Total,0,0.01,2593
Rajasthan,Pratapgarh,Wheat,Rabi,0.93,2.93,3130
Rajasthan,Pratapgarh,Wheat,Total,0.93,2.93,3130
Rajasthan,Pratapgarh,Maize,Kharif,0.53,1.65,3144
Rajasthan,Pratapgarh,Maize,Rabi,0.03,0.08,2499
Rajasthan,Pratapgarh,Maize,Total,0.56,1.73,3107
Rajasthan,Pratapgarh,Barley,Rabi,0.01,0.02,3711
Rajasthan,Pratapgarh,Barley,Total,0.01,0.02,3711
Rajasthan,Pratapgarh,Jowar,Kharif,0,0,811
Rajasthan,Pratapgarh,Jowar,Total,0,0,811
Rajasthan,Pratapgarh,Bajra,Kharif,0,0,1144
Rajasthan,Pratapgarh,Bajra,Total,0,0,1144
Rajasthan,Pratapgarh,Shree Anna /Nutri Cereals,Kharif,0,0,932
Rajasthan,Pratapgarh,Shree Anna /Nutri Cereals,Total,0,0,932
Rajasthan,Pratapgarh,Nutri/Coarse Cereals,Kharif,0.53,1.65,3143
Rajasthan,Pratapgarh,Nutri/Coarse Cereals,Rabi,0.04,0.1,2689
Rajasthan,Pratapgarh,Nutri/Coarse Cereals,Total,0.56,1.76,3113
Rajasthan,Pratapgarh,Cereals,Kharif,0.53,1.66,3141
Rajasthan,Pratapgarh,Cereals,Rabi,0.97,3.03,3113
Rajasthan,Pratapgarh,Cereals,Total,1.5,4.69,3123
Rajasthan,Pratapgarh,Tur,Kharif,0,0,1501
Rajasthan,Pratapgarh,Tur,Total,0,0,1501
Rajasthan,Pratapgarh,Gram,Rabi,0.24,0.3,1228
Rajasthan,Pratapgarh,Gram,Total,0.24,0.3,1228
Rajasthan,Pratapgarh,Urad,Kharif,0,0,365
Rajasthan,Pratapgarh,Urad,Rabi,0,0,1000
Rajasthan,Pratapgarh,Urad,Summer,0,0,500
Rajasthan,Pratapgarh,Urad,Total,0,0,370
Rajasthan,Pratapgarh,Moong,Kharif,0,0,515
Rajasthan,Pratapgarh,Moong,Summer,0.01,0.01,1501
Rajasthan,Pratapgarh,Moong,Total,0.01,0.01,1471
Rajasthan,Pratapgarh,Lentil,Rabi,0.02,0.02,1170
Rajasthan,Pratapgarh,Lentil,Total,0.02,0.02,1170
Rajasthan,Pratapgarh,Other Pulses,Rabi,0,0,1002
Rajasthan,Pratapgarh,Other Pulses,Total,0,0,1002
Rajasthan,Pratapgarh,Total Pulses,Total,0.27,0.34,1221
Rajasthan,Pratapgarh,Total Food Grains,Kharif,0.53,1.66,3126
Rajasthan,Pratapgarh,Total Food Grains,Rabi,1.24,3.35,2708
Rajasthan,Pratapgarh,Total Food Grains,Summer,0.01,0.01,1498
Rajasthan,Pratapgarh,Total Food Grains,Total,1.78,5.02,2829
Rajasthan,Rajsamand,Rice,Kharif,0,0,2593
Rajasthan,Rajsamand,Rice,Total,0,0,2593
Rajasthan,Rajsamand,Wheat,Rabi,0.41,1.16,2835
Rajasthan,Rajsamand,Wheat,Total,0.41,1.16,2835
Rajasthan,Rajsamand,Maize,Kharif,0.64,1.2,1888
Rajasthan,Rajsamand,Maize,Total,0.64,1.2,1888
Rajasthan,Rajsamand,Barley,Rabi,0.05,0.14,2936
Rajasthan,Rajsamand,Barley,Total,0.05,0.14,2936
Rajasthan,Rajsamand,Jowar,Kharif,0.06,0.11,2011
Rajasthan,Rajsamand,Jowar,Total,0.06,0.11,2011
Rajasthan,Rajsamand,Bajra,Kharif,0.01,0.01,1144
Rajasthan,Rajsamand,Bajra,Total,0.01,0.01,1144
Rajasthan,Rajsamand,Shree Anna /Nutri Cereals,Kharif,0.06,0.12,1900
Rajasthan,Rajsamand,Shree Anna /Nutri Cereals,Total,0.06,0.12,1900
Rajasthan,Rajsamand,Nutri/Coarse Cereals,Kharif,0.7,1.32,1889
Rajasthan,Rajsamand,Nutri/Coarse Cereals,Rabi,0.05,0.14,2936
Rajasthan,Rajsamand,Nutri/Coarse Cereals,Total,0.75,1.46,1955
Rajasthan,Rajsamand,Cereals,Kharif,0.7,1.32,1889
Rajasthan,Rajsamand,Cereals,Rabi,0.46,1.3,2845
Rajasthan,Rajsamand,Cereals,Total,1.16,2.62,2267
Rajasthan,Rajsamand,Gram,Rabi,0.09,0.12,1236
Rajasthan,Rajsamand,Gram,Total,0.09,0.12,1236
Rajasthan,Rajsamand,Urad,Kharif,0,0,365
Rajasthan,Rajsamand,Urad,Total,0,0,365
Rajasthan,Rajsamand,Moong,Kharif,0,0,515
Rajasthan,Rajsamand,Moong,Summer,0,0,2001
Rajasthan,Rajsamand,Moong,Total,0,0,550
Rajasthan,Rajsamand,Other Pulses,Kharif,0,0,1000
Rajasthan,Rajsamand,Other Pulses,Rabi,0,0,10022
Rajasthan,Rajsamand,Other Pulses,Total,0,0,7015
Rajasthan,Rajsamand,Total Pulses,Total,0.1,0.12,1203
Rajasthan,Rajsamand,Total Food Grains,Kharif,0.71,1.32,1874
Rajasthan,Rajsamand,Total Food Grains,Rabi,0.55,1.42,2574
Rajasthan,Rajsamand,Total Food Grains,Summer,0,0,2001
Rajasthan,Rajsamand,Total Food Grains,Total,1.26,2.75,2181
Rajasthan,Salumbar,Rice,Kharif,0,0,2593
Rajasthan,Salumbar,Rice,Total,0,0,2593
Rajasthan,Salumbar,Wheat,Rabi,0.36,1.28,3559
Rajasthan,Salumbar,Wheat,Total,0.36,1.28,3559
Rajasthan,Salumbar,Maize,Kharif,0.32,0.57,1797
Rajasthan,Salumbar,Maize,Rabi,0,0,1000
Rajasthan,Salumbar,Maize,Total,0.32,0.57,1797
Rajasthan,Salumbar,Barley,Rabi,0.01,0.05,3711
Rajasthan,Salumbar,Barley,Total,0.01,0.05,3711
Rajasthan,Salumbar,Jowar,Kharif,0,0,811
Rajasthan,Salumbar,Jowar,Total,0,0,811
Rajasthan,Salumbar,Bajra,Kharif,0,0,1144
Rajasthan,Salumbar,Bajra,Total,0,0,1144
Rajasthan,Salumbar,Shree Anna /Nutri Cereals,Kharif,0,0,1016
Rajasthan,Salumbar,Shree Anna /Nutri Cereals,Total,0,0,1016
Rajasthan,Salumbar,Nutri/Coarse Cereals,Kharif,0.32,0.57,1789
Rajasthan,Salumbar,Nutri/Coarse Cereals,Rabi,0.01,0.05,3698
Rajasthan,Salumbar,Nutri/Coarse Cereals,Total,0.34,0.63,1868
Rajasthan,Salumbar,Cereals,Kharif,0.32,0.58,1790
Rajasthan,Salumbar,Cereals,Rabi,0.37,1.33,3564
Rajasthan,Salumbar,Cereals,Total,0.69,1.91,2742
Rajasthan,Salumbar,Tur,Kharif,0,0,391
Rajasthan,Salumbar,Tur,Total,0,0,391
Rajasthan,Salumbar,Gram,Rabi,0.05,0.06,1236
Rajasthan,Salumbar,Gram,Total,0.05,0.06,1236
Rajasthan,Salumbar,Urad,Kharif,0.01,0,365
Rajasthan,Salumbar,Urad,Total,0.01,0,365
Rajasthan,Salumbar,Moong,Kharif,0,0,515
Rajasthan,Salumbar,Moong,Summer,0,0,1093
Rajasthan,Salumbar,Moong,Total,0,0,1027
Rajasthan,Salumbar,Total Pulses,Total,0.06,0.07,1116
Rajasthan,Salumbar,Total Food Grains,Kharif,0.33,0.58,1755
Rajasthan,Salumbar,Total Food Grains,Rabi,0.42,1.39,3282
Rajasthan,Salumbar,Total Food Grains,Summer,0,0,1093
Rajasthan,Salumbar,Total Food Grains,Total,0.76,1.97,2609
Rajasthan,Sawai Madhopur,Rice,Kharif,0.08,0.26,3411
Rajasthan,Sawai Madhopur,Rice,Total,0.08,0.26,3411
Rajasthan,Sawai Madhopur,Wheat,Rabi,0.64,2.37,3677
Rajasthan,Sawai Madhopur,Wheat,Total,0.64,2.37,3677
Rajasthan,Sawai Madhopur,Maize,Kharif,0,0,2552
Rajasthan,Sawai Madhopur,Maize,Total,0,0,2552
Rajasthan,Sawai Madhopur,Barley,Rabi,0.01,0.03,3711
Rajasthan,Sawai Madhopur,Barley,Total,0.01,0.03,3711
Rajasthan,Sawai Madhopur,Jowar,Kharif,0.03,0.02,811
Rajasthan,Sawai Madhopur,Jowar,Total,0.03,0.02,811
Rajasthan,Sawai Madhopur,Bajra,Kharif,0.79,1,1280
Rajasthan,Sawai Madhopur,Bajra,Total,0.79,1,1280
Rajasthan,Sawai Madhopur,Shree Anna /Nutri Cereals,Kharif,0.81,1.03,1263
Rajasthan,Sawai Madhopur,Shree Anna /Nutri Cereals,Total,0.81,1.03,1263
Rajasthan,Sawai Madhopur,Nutri/Coarse Cereals,Kharif,0.82,1.03,1263
Rajasthan,Sawai Madhopur,Nutri/Coarse Cereals,Rabi,0.01,0.03,3711
Rajasthan,Sawai Madhopur,Nutri/Coarse Cereals,Total,0.82,1.06,1291
Rajasthan,Sawai Madhopur,Cereals,Kharif,0.89,1.29,1444
Rajasthan,Sawai Madhopur,Cereals,Rabi,0.65,2.4,3677
Rajasthan,Sawai Madhopur,Cereals,Total,1.54,3.69,2389
Rajasthan,Sawai Madhopur,Tur,Kharif,0,0,1000
Rajasthan,Sawai Madhopur,Tur,Total,0,0,1000
Rajasthan,Sawai Madhopur,Gram,Rabi,0.2,0.38,1918
Rajasthan,Sawai Madhopur,Gram,Total,0.2,0.38,1918
Rajasthan,Sawai Madhopur,Urad,Kharif,0.32,0.15,474
Rajasthan,Sawai Madhopur,Urad,Total,0.32,0.15,474
Rajasthan,Sawai Madhopur,Moong,Kharif,0,0,515
Rajasthan,Sawai Madhopur,Moong,Summer,0,0,533
Rajasthan,Sawai Madhopur,Moong,Total,0,0,525
Rajasthan,Sawai Madhopur,Lentil,Rabi,0,0,1070
Rajasthan,Sawai Madhopur,Lentil,Total,0,0,1070
Rajasthan,Sawai Madhopur,Other Pulses,Kharif,0,0,494
Rajasthan,Sawai Madhopur,Other Pulses,Rabi,0,0,7126
Rajasthan,Sawai Madhopur,Other Pulses,Total,0,0,5553
Rajasthan,Sawai Madhopur,Total Pulses,Total,0.52,0.53,1032
Rajasthan,Sawai Madhopur,Total Food Grains,Kharif,1.21,1.44,1189
Rajasthan,Sawai Madhopur,Total Food Grains,Rabi,0.85,2.78,3270
Rajasthan,Sawai Madhopur,Total Food Grains,Summer,0,0,533
Rajasthan,Sawai Madhopur,Total Food Grains,Total,2.06,4.22,2049
Rajasthan,Sikar,Wheat,Rabi,0.83,2.48,2987
Rajasthan,Sikar,Wheat,Total,0.83,2.48,2987
Rajasthan,Sikar,Maize,Kharif,0,0,2552
Rajasthan,Sikar,Maize,Total,0,0,2552
Rajasthan,Sikar,Barley,Rabi,0.27,0.98,3572
Rajasthan,Sikar,Barley,Total,0.27,0.98,3572
Rajasthan,Sikar,Jowar,Kharif,0,0,811
Rajasthan,Sikar,Jowar,Total,0,0,811
Rajasthan,Sikar,Bajra,Kharif,2.36,3.36,1422
Rajasthan,Sikar,Bajra,Total,2.36,3.36,1422
Rajasthan,Sikar,Shree Anna /Nutri Cereals,Kharif,2.36,3.36,1422
Rajasthan,Sikar,Shree Anna /Nutri Cereals,Total,2.36,3.36,1422
Rajasthan,Sikar,Nutri/Coarse Cereals,Kharif,2.36,3.36,1422
Rajasthan,Sikar,Nutri/Coarse Cereals,Rabi,0.27,0.98,3572
Rajasthan,Sikar,Nutri/Coarse Cereals,Total,2.63,4.34,1646
Rajasthan,Sikar,Cereals,Kharif,2.36,3.36,1422
Rajasthan,Sikar,Cereals,Rabi,1.11,3.46,3132
Rajasthan,Sikar,Cereals,Total,3.47,6.82,1967
Rajasthan,Sikar,Gram,Rabi,0.27,0.33,1212
Rajasthan,Sikar,Gram,Total,0.27,0.33,1212
Rajasthan,Sikar,Moong,Kharif,0.3,0.18,591
Rajasthan,Sikar,Moong,Total,0.3,0.18,591
Rajasthan,Sikar,Lentil,Rabi,0.01,0.01,1070
Rajasthan,Sikar,Lentil,Total,0.01,0.01,1070
Rajasthan,Sikar,Other Pulses,Kharif,0,0,324
Rajasthan,Sikar,Other Pulses,Rabi,0.01,0.06,7748
Rajasthan,Sikar,Other Pulses,Total,0.01,0.06,5818
Rajasthan,Sikar,Total Pulses,Total,0.59,0.58,978
Rajasthan,Sikar,Total Food Grains,Kharif,2.66,3.54,1327
Rajasthan,Sikar,Total Food Grains,Rabi,1.39,3.86,2774
Rajasthan,Sikar,Total Food Grains,Total,4.06,7.4,1824
Rajasthan,Sirohi,Wheat,Rabi,0.36,1.29,3559
Rajasthan,Sirohi,Wheat,Total,0.36,1.29,3559
Rajasthan,Sirohi,Maize,Kharif,0.13,0.33,2505
Rajasthan,Sirohi,Maize,Total,0.13,0.33,2505
Rajasthan,Sirohi,Barley,Rabi,0.01,0.04,3767
Rajasthan,Sirohi,Barley,Total,0.01,0.04,3767
Rajasthan,Sirohi,Jowar,Kharif,0.03,0.02,811
Rajasthan,Sirohi,Jowar,Summer,0,0,1000
Rajasthan,Sirohi,Jowar,Total,0.03,0.02,815
Rajasthan,Sirohi,Bajra,Kharif,0.04,0.05,1144
Rajasthan,Sirohi,Bajra,Summer,0.05,0.09,2000
Rajasthan,Sirohi,Bajra,Total,0.09,0.14,1580
Rajasthan,Sirohi,Small Millets,Kharif,0.02,0.03,1214
Rajasthan,Sirohi,Small Millets,Total,0.02,0.03,1214
Rajasthan,Sirohi,Shree Anna /Nutri Cereals,Kharif,0.09,0.1,1063
Rajasthan,Sirohi,Shree Anna /Nutri Cereals,Summer,0.05,0.09,1988
Rajasthan,Sirohi,Shree Anna /Nutri Cereals,Total,0.14,0.19,1373
Rajasthan,Sirohi,Nutri/Coarse Cereals,Kharif,0.23,0.43,1918
Rajasthan,Sirohi,Nutri/Coarse Cereals,Rabi,0.01,0.04,3767
Rajasthan,Sirohi,Nutri/Coarse Cereals,Summer,0.05,0.09,1988
Rajasthan,Sirohi,Nutri/Coarse Cereals,Total,0.28,0.57,2004
Rajasthan,Sirohi,Cereals,Kharif,0.23,0.43,1918
Rajasthan,Sirohi,Cereals,Rabi,0.37,1.33,3565
Rajasthan,Sirohi,Cereals,Summer,0.05,0.09,1988
Rajasthan,Sirohi,Cereals,Total,0.65,1.86,2877
Rajasthan,Sirohi,Tur,Kharif,0,0,500
Rajasthan,Sirohi,Tur,Total,0,0,500
Rajasthan,Sirohi,Gram,Rabi,0.05,0.06,1236
Rajasthan,Sirohi,Gram,Total,0.05,0.06,1236
Rajasthan,Sirohi,Urad,Kharif,0.04,0.02,420
Rajasthan,Sirohi,Urad,Total,0.04,0.02,420
Rajasthan,Sirohi,Moong,Kharif,0.03,0.01,515
Rajasthan,Sirohi,Moong,Summer,0,0,517
Rajasthan,Sirohi,Moong,Total,0.03,0.01,515
Rajasthan,Sirohi,Other Pulses,Kharif,0,0,1091
Rajasthan,Sirohi,Other Pulses,Rabi,0,0,3007
Rajasthan,Sirohi,Other Pulses,Total,0,0,1451
Rajasthan,Sirohi,Total Pulses,Total,0.12,0.09,767
Rajasthan,Sirohi,Total Food Grains,Kharif,0.3,0.47,1561
Rajasthan,Sirohi,Total Food Grains,Rabi,0.42,1.39,3311
